HDR|NPCI|UPISETTL|20260429|001|HDFC0001234|000500|20260429143015
REC|20260429|TXN000022|UPI|REFUND|5000.74|SUCCESS|IOBA0009900|CNRB0007788|9102789528@oksbi|9815659196@okaxis|RRN000000022|20260429033924|20260429033928
REC|20260429|TXN000023|UPI|PAY|15000.08|SUCCESS|PUNB0001122|IOBA0009900|9110118346@upi|9812961933@icici|RRN000000023|20260429063814|20260429063816
REC|20260429|TXN000024|UPI|PAY|20000.83|SUCCESS|KOTAK0003456|BARB0005566|9458301199@icici|9451235562@ybl|RRN000000024|20260429163409|20260429163412
REC|20260429|TXN000025|UPI|REFUND|10000.55|SUCCESS|UBIN0003344|IOBA0009900|9154990524@upi|9924373347@okaxis|RRN000000025|20260429074425|20260429074428
REC|20260429|TXN000026|UPI|REFUND|25000.98|SUCCESS|ICIC0005678|UBIN0003344|9118771382@oksbi|9590551375@okaxis|RRN000000026|20260429021938|20260429021941
REC|20260429|TXN000027|UPI|PAY|750.69|SUCCESS|KOTAK0003456|CNRB0007788|9618639634@okhdfcbank|9650655785@okhdfcbank|RRN000000027|20260429175223|20260429175226
REC|20260429|TXN000028|UPI|PAY|20000.40|SUCCESS|HDFC0001234|UBIN0003344|9176674249@paytm|9334530720@okhdfcbank|RRN000000028|20260429235915|20260429235918
REC|20260429|TXN000029|UPI|REFUND|250.25|SUCCESS|UBIN0003344|PUNB0001122|9594454508@upi|9562206757@oksbi|RRN000000029|20260429165128|20260429165131
REC|20260429|TXN000030|UPI|PAY|1000.71|FAILED|BARB0005566|ICIC0005678|9284939660@upi|9344217627@icici|RRN000000030|20260429074216|20260429074217
REC|20260429|TXN000031|UPI|PAY|15000.41|SUCCESS|KOTAK0003456|BARB0005566|9461475569@okaxis|9885217627@paytm|RRN000000031|20260429043838|20260429043842
REC|20260429|TXN000032|UPI|REFUND|100.63|FAILED|HDFC0001234|IOBA0009900|9455477390@okhdfcbank|9133891996@oksbi|RRN000000032|20260429030712|20260429030713
REC|20260429|TXN000033|UPI|PAY|200.48|SUCCESS|PUNB0001122|IOBA0009900|9518275863@ybl|9986627858@okaxis|RRN000000033|20260429004557|20260429004560
REC|20260429|TXN000034|UPI|PAY|5000.38|SUCCESS|PUNB0001122|SBIN0007890|9109301282@ybl|9675505324@ybl|RRN000000034|20260429064237|20260429064241
REC|20260429|TXN000035|UPI|PAY|2500.56|SUCCESS|CNRB0007788|KOTAK0003456|9763566542@icici|9825629065@paytm|RRN000000035|20260429032956|20260429032957
REC|20260429|TXN000036|UPI|REFUND|2500.54|SUCCESS|PUNB0001122|HDFC0001234|9108338517@okaxis|9810014305@ybl|RRN000000036|20260429205140|20260429205142
REC|20260429|TXN000037|UPI|PAY|1500.33|SUCCESS|SBIN0007890|HDFC0001234|9294866382@oksbi|9681240743@upi|RRN000000037|20260429055049|20260429055051
REC|20260429|TXN000038|UPI|PAY|750.37|SUCCESS|AXIS0002345|HDFC0001234|9332521972@okhdfcbank|9435898102@oksbi|RRN000000038|20260429214245|20260429214248
REC|20260429|TXN000039|UPI|PAY|1500.26|SUCCESS|SBIN0007890|ICIC0005678|9446541146@paytm|9147066842@paytm|RRN000000039|20260429091146|20260429091150
REC|20260429|TXN000040|UPI|PAY|200.36|SUCCESS|PUNB0001122|ICIC0005678|9585377700@paytm|9215516022@okhdfcbank|RRN000000040|20260429215823|20260429215825
REC|20260429|TXN000041|UPI|PAY|20000.45|SUCCESS|SBIN0007890|IOBA0009900|9112777344@paytm|9674153582@okaxis|RRN000000041|20260429060500|20260429060503
REC|20260429|TXN000042|UPI|PAY|100000.04|SUCCESS|KOTAK0003456|AXIS0002345|9526217409@ybl|9693912867@paytm|RRN000000042|20260429061608|20260429061610
REC|20260429|TXN000043|UPI|PAY|15000.01|SUCCESS|SBIN0007890|BARB0005566|9379730272@paytm|9101145142@okhdfcbank|RRN000000043|20260429143007|20260429143008
REC|20260429|TXN000044|UPI|REFUND|5000.34|SUCCESS|UBIN0003344|KOTAK0003456|9742758242@upi|9944434318@paytm|RRN000000044|20260429075158|20260429075160
REC|20260429|TXN000045|UPI|REFUND|5000.39|SUCCESS|SBIN0007890|IOBA0009900|9932691998@icici|9826174045@icici|RRN000000045|20260429214138|20260429214141
REC|20260429|TXN000046|UPI|PAY|1000.30|SUCCESS|CNRB0007788|UBIN0003344|9895122611@oksbi|9219994558@upi|RRN000000046|20260429213654|20260429213656
REC|20260429|TXN000047|UPI|PAY|7500.24|SUCCESS|ICIC0005678|PUNB0001122|9499163890@oksbi|9659083883@paytm|RRN000000047|20260429233135|20260429233136
REC|20260429|TXN000048|UPI|PAY|2500.93|SUCCESS|BARB0005566|HDFC0001234|9515798011@okhdfcbank|9744874111@paytm|RRN000000048|20260429010735|20260429010737
REC|20260429|TXN000049|UPI|PAY|100000.93|SUCCESS|BARB0005566|ICIC0005678|9900940786@upi|9849027569@okhdfcbank|RRN000000049|20260429020112|20260429020113
REC|20260429|TXN000050|UPI|PAY|100000.69|SUCCESS|IOBA0009900|ICIC0005678|9354112736@ybl|9476884188@okhdfcbank|RRN000000050|20260429132033|20260429132035
REC|20260429|TXN000051|UPI|PAY|5000.86|FAILED|SBIN0007890|HDFC0001234|9244087498@okaxis|9772269438@icici|RRN000000051|20260429041713|20260429041715
REC|20260429|TXN000052|UPI|PAY|500.15|FAILED|PUNB0001122|IOBA0009900|9656381793@icici|9929471991@paytm|RRN000000052|20260429001527|20260429001531
REC|20260429|TXN000053|UPI|PAY|750.09|SUCCESS|ICIC0005678|AXIS0002345|9162682764@upi|9756919643@upi|RRN000000053|20260429161512|20260429161516
REC|20260429|TXN000054|UPI|PAY|200.28|SUCCESS|IOBA0009900|KOTAK0003456|9692528545@upi|9808382535@upi|RRN000000054|20260429201229|20260429201233
REC|20260429|TXN000055|UPI|REFUND|100.49|FAILED|UBIN0003344|CNRB0007788|9299983834@icici|9913985451@upi|RRN000000055|20260429015341|20260429015342
REC|20260429|TXN000056|UPI|PAY|2500.35|SUCCESS|IOBA0009900|SBIN0007890|9503299266@icici|9626540103@oksbi|RRN000000056|20260429195552|20260429195556
REC|20260429|TXN000057|UPI|PAY|15000.32|SUCCESS|AXIS0002345|UBIN0003344|9262291324@ybl|9777831955@upi|RRN000000057|20260429113717|20260429113719
REC|20260429|TXN000058|UPI|PAY|2500.34|SUCCESS|PUNB0001122|HDFC0001234|9921297281@ybl|9736964691@paytm|RRN000000058|20260429182938|20260429182939
REC|20260429|TXN000059|UPI|PAY|50000.41|SUCCESS|IOBA0009900|AXIS0002345|9583429422@upi|9912762647@okaxis|RRN000000059|20260429023901|20260429023902
REC|20260429|TXN000060|UPI|REFUND|50000.70|FAILED|SBIN0007890|AXIS0002345|9431601260@upi|9540605450@okhdfcbank|RRN000000060|20260429195849|20260429195851
REC|20260429|TXN000061|UPI|PAY|250.07|SUCCESS|AXIS0002345|CNRB0007788|9708498692@oksbi|9157063563@okaxis|RRN000000061|20260429085539|20260429085540
REC|20260429|TXN000062|UPI|REFUND|2000.98|SUCCESS|UBIN0003344|HDFC0001234|9853180199@okhdfcbank|9315516982@upi|RRN000000062|20260429181249|20260429181251
REC|20260429|TXN000063|UPI|PAY|7500.01|SUCCESS|UBIN0003344|AXIS0002345|9902047745@icici|9290750113@ybl|RRN000000063|20260429131950|20260429131951
REC|20260429|TXN000064|UPI|PAY|500.41|SUCCESS|AXIS0002345|BARB0005566|9649102768@oksbi|9672554221@oksbi|RRN000000064|20260429211002|20260429211006
REC|20260429|TXN000065|UPI|PAY|25000.82|SUCCESS|ICIC0005678|KOTAK0003456|9101704315@okhdfcbank|9605422858@okaxis|RRN000000065|20260429150723|20260429150724
REC|20260429|TXN000066|UPI|REFUND|2500.34|SUCCESS|IOBA0009900|KOTAK0003456|9978901843@icici|9125380632@paytm|RRN000000066|20260429032833|20260429032835
REC|20260429|TXN000067|UPI|PAY|750.91|FAILED|SBIN0007890|BARB0005566|9482612160@paytm|9793981257@icici|RRN000000067|20260429062943|20260429062946
REC|20260429|TXN000068|UPI|PAY|750.34|SUCCESS|CNRB0007788|SBIN0007890|9998761791@upi|9771448771@upi|RRN000000068|20260429054949|20260429054950
REC|20260429|TXN000069|UPI|PAY|1000.94|SUCCESS|ICIC0005678|HDFC0001234|9137461092@icici|9819803103@ybl|RRN000000069|20260429073503|20260429073505
REC|20260429|TXN000070|UPI|REFUND|75000.14|SUCCESS|HDFC0001234|SBIN0007890|9733664644@ybl|9561957850@upi|RRN000000070|20260429074557|20260429074559
REC|20260429|TXN000071|UPI|REFUND|2500.01|SUCCESS|BARB0005566|KOTAK0003456|9154021090@okhdfcbank|9208622504@oksbi|RRN000000071|20260429010906|20260429010909
REC|20260429|TXN000072|UPI|REFUND|100000.95|SUCCESS|CNRB0007788|KOTAK0003456|9299683219@okhdfcbank|9863909393@paytm|RRN000000072|20260429203706|20260429203710
REC|20260429|TXN000073|UPI|PAY|7500.82|SUCCESS|KOTAK0003456|IOBA0009900|9816914106@okhdfcbank|9861283436@icici|RRN000000073|20260429151457|20260429151459
REC|20260429|TXN000074|UPI|PAY|100000.48|SUCCESS|ICIC0005678|KOTAK0003456|9619348363@ybl|9144424567@ybl|RRN000000074|20260429143107|20260429143109
REC|20260429|TXN000075|UPI|PAY|10000.65|SUCCESS|UBIN0003344|ICIC0005678|9626385350@okhdfcbank|9222561933@oksbi|RRN000000075|20260429151805|20260429151808
REC|20260429|TXN000076|UPI|REFUND|7500.89|SUCCESS|IOBA0009900|CNRB0007788|9339621890@icici|9166041136@oksbi|RRN000000076|20260429131118|20260429131122
REC|20260429|TXN000077|UPI|PAY|75000.86|SUCCESS|SBIN0007890|AXIS0002345|9667750400@ybl|9150710230@okhdfcbank|RRN000000077|20260429185731|20260429185734
REC|20260429|TXN000078|UPI|REFUND|15000.74|SUCCESS|UBIN0003344|ICIC0005678|9704183838@upi|9373130653@oksbi|RRN000000078|20260429103021|20260429103023
REC|20260429|TXN000079|UPI|PAY|100.29|SUCCESS|IOBA0009900|SBIN0007890|9266031225@ybl|9820169315@ybl|RRN000000079|20260429025628|20260429025631
REC|20260429|TXN000080|UPI|REFUND|1500.89|SUCCESS|BARB0005566|CNRB0007788|9435254413@paytm|9203484082@upi|RRN000000080|20260429132609|20260429132611
REC|20260429|TXN000081|UPI|PAY|20000.29|SUCCESS|SBIN0007890|HDFC0001234|9370395464@upi|9972853505@okaxis|RRN000000081|20260429184648|20260429184649
REC|20260429|TXN000082|UPI|PAY|15000.75|SUCCESS|HDFC0001234|CNRB0007788|9167168746@ybl|9462156824@upi|RRN000000082|20260429132655|20260429132658
REC|20260429|TXN000083|UPI|PAY|750.71|FAILED|ICIC0005678|AXIS0002345|9905846950@paytm|9663677428@okhdfcbank|RRN000000083|20260429214825|20260429214828
REC|20260429|TXN000084|UPI|REFUND|20000.59|SUCCESS|PUNB0001122|BARB0005566|9865930969@upi|9800553389@okaxis|RRN000000084|20260429013010|20260429013014
REC|20260429|TXN000085|UPI|REFUND|20000.54|SUCCESS|BARB0005566|PUNB0001122|9277692009@okaxis|9546764466@icici|RRN000000085|20260429022259|20260429022260
REC|20260429|TXN000086|UPI|REFUND|25000.13|SUCCESS|BARB0005566|UBIN0003344|9638272138@okaxis|9837273506@icici|RRN000000086|20260429014732|20260429014736
REC|20260429|TXN000087|UPI|PAY|25000.95|SUCCESS|BARB0005566|UBIN0003344|9593117951@icici|9764805055@ybl|RRN000000087|20260429192857|20260429192859
REC|20260429|TXN000088|UPI|PAY|75000.02|SUCCESS|AXIS0002345|KOTAK0003456|9600406388@okaxis|9561401952@okaxis|RRN000000088|20260429121850|20260429121851
REC|20260429|TXN000089|UPI|PAY|7500.29|SUCCESS|UBIN0003344|CNRB0007788|9243658047@oksbi|9706824708@oksbi|RRN000000089|20260429101224|20260429101226
REC|20260429|TXN000090|UPI|PAY|1500.50|FAILED|HDFC0001234|AXIS0002345|9372308273@okhdfcbank|9188430816@oksbi|RRN000000090|20260429104022|20260429104024
REC|20260429|TXN000091|UPI|PAY|7500.85|SUCCESS|BARB0005566|HDFC0001234|9876709738@ybl|9157890773@icici|RRN000000091|20260429001141|20260429001142
REC|20260429|TXN000092|UPI|REFUND|1500.82|SUCCESS|UBIN0003344|ICIC0005678|9302266100@upi|9207481358@icici|RRN000000092|20260429140958|20260429140962
REC|20260429|TXN000093|UPI|PAY|750.06|SUCCESS|SBIN0007890|PUNB0001122|9102146810@paytm|9596093024@upi|RRN000000093|20260429123159|20260429123163
REC|20260429|TXN000094|UPI|PAY|10000.38|SUCCESS|KOTAK0003456|UBIN0003344|9520690278@oksbi|9903029906@upi|RRN000000094|20260429025301|20260429025305
REC|20260429|TXN000095|UPI|PAY|250.36|SUCCESS|UBIN0003344|PUNB0001122|9159561157@icici|9347650935@paytm|RRN000000095|20260429021851|20260429021852
REC|20260429|TXN000096|UPI|PAY|7500.34|SUCCESS|SBIN0007890|PUNB0001122|9200552675@icici|9433322654@paytm|RRN000000096|20260429113858|20260429113862
REC|20260429|TXN000097|UPI|REFUND|7500.27|FAILED|SBIN0007890|IOBA0009900|9179249252@upi|9514263846@ybl|RRN000000097|20260429141805|20260429141808
REC|20260429|TXN000098|UPI|PAY|1500.96|SUCCESS|KOTAK0003456|SBIN0007890|9215679922@icici|9362456754@upi|RRN000000098|20260429022909|20260429022910
REC|20260429|TXN000099|UPI|PAY|75000.22|SUCCESS|AXIS0002345|HDFC0001234|9818423173@ybl|9453485758@icici|RRN000000099|20260429155957|20260429155959
REC|20260429|TXN000100|UPI|PAY|1000.22|SUCCESS|IOBA0009900|BARB0005566|9309843818@oksbi|9429307737@okaxis|RRN000000100|20260429024709|20260429024713
REC|20260429|TXN000101|UPI|PAY|50000.33|SUCCESS|HDFC0001234|AXIS0002345|9926193393@oksbi|9935086382@okaxis|RRN000000101|20260429155013|20260429155014
REC|20260429|TXN000102|UPI|PAY|5000.35|SUCCESS|CNRB0007788|IOBA0009900|9734381122@upi|9187043714@okaxis|RRN000000102|20260429122917|20260429122919
REC|20260429|TXN000103|UPI|PAY|75000.02|FAILED|ICIC0005678|HDFC0001234|9397800324@okhdfcbank|9849169828@paytm|RRN000000103|20260429184222|20260429184226
REC|20260429|TXN000104|UPI|PAY|1000.31|SUCCESS|PUNB0001122|IOBA0009900|9561426082@okaxis|9751843876@paytm|RRN000000104|20260429164419|20260429164421
REC|20260429|TXN000105|UPI|PAY|1500.08|SUCCESS|ICIC0005678|PUNB0001122|9674714510@okhdfcbank|9706150701@oksbi|RRN000000105|20260429215040|20260429215041
REC|20260429|TXN000106|UPI|PAY|1000.74|FAILED|BARB0005566|IOBA0009900|9122919509@okaxis|9206600286@ybl|RRN000000106|20260429160354|20260429160358
REC|20260429|TXN000107|UPI|PAY|7500.13|SUCCESS|AXIS0002345|SBIN0007890|9542323161@okaxis|9159474394@okaxis|RRN000000107|20260429062143|20260429062144
REC|20260429|TXN000108|UPI|PAY|10000.36|FAILED|CNRB0007788|KOTAK0003456|9293613730@okaxis|9525258468@icici|RRN000000108|20260429015729|20260429015733
REC|20260429|TXN000109|UPI|PAY|25000.55|SUCCESS|CNRB0007788|HDFC0001234|9963464075@ybl|9434355795@paytm|RRN000000109|20260429034129|20260429034130
REC|20260429|TXN000110|UPI|REFUND|1500.00|SUCCESS|BARB0005566|CNRB0007788|9165696684@okhdfcbank|9532016739@upi|RRN000000110|20260429085728|20260429085729
REC|20260429|TXN000111|UPI|REFUND|10000.02|FAILED|KOTAK0003456|BARB0005566|9658142032@okhdfcbank|9204960873@paytm|RRN000000111|20260429182532|20260429182534
REC|20260429|TXN000112|UPI|REFUND|15000.51|FAILED|IOBA0009900|SBIN0007890|9636511986@okhdfcbank|9863040912@paytm|RRN000000112|20260429121535|20260429121538
REC|20260429|TXN000113|UPI|REFUND|1000.67|SUCCESS|PUNB0001122|KOTAK0003456|9436597624@okaxis|9489434565@upi|RRN000000113|20260429114508|20260429114509
REC|20260429|TXN000114|UPI|PAY|20000.47|SUCCESS|IOBA0009900|CNRB0007788|9212998641@oksbi|9976757397@okhdfcbank|RRN000000114|20260429062128|20260429062131
REC|20260429|TXN000115|UPI|PAY|1500.37|SUCCESS|PUNB0001122|ICIC0005678|9368689938@ybl|9414164729@ybl|RRN000000115|20260429003950|20260429003953
REC|20260429|TXN000116|UPI|PAY|10000.83|SUCCESS|SBIN0007890|AXIS0002345|9795142620@upi|9861645241@oksbi|RRN000000116|20260429041855|20260429041859
REC|20260429|TXN000117|UPI|PAY|100000.73|SUCCESS|PUNB0001122|AXIS0002345|9463281758@upi|9841871359@upi|RRN000000117|20260429010602|20260429010604
REC|20260429|TXN000118|UPI|PAY|75000.74|FAILED|UBIN0003344|IOBA0009900|9186219259@paytm|9626238151@ybl|RRN000000118|20260429182229|20260429182230
REC|20260429|TXN000119|UPI|PAY|50000.15|SUCCESS|UBIN0003344|AXIS0002345|9733345408@okhdfcbank|9343534084@icici|RRN000000119|20260429055625|20260429055629
REC|20260429|TXN000120|UPI|PAY|5000.29|FAILED|CNRB0007788|HDFC0001234|9971890949@okaxis|9212511425@okaxis|RRN000000120|20260429041319|20260429041321
REC|20260429|TXN000121|UPI|PAY|7500.56|SUCCESS|IOBA0009900|KOTAK0003456|9315622075@icici|9556118963@paytm|RRN000000121|20260429092141|20260429092145
REC|20260429|TXN000122|UPI|PAY|5000.48|SUCCESS|CNRB0007788|SBIN0007890|9412380070@upi|9536375989@okaxis|RRN000000122|20260429181713|20260429181717
REC|20260429|TXN000123|UPI|PAY|7500.07|SUCCESS|KOTAK0003456|IOBA0009900|9395946232@paytm|9332942629@okaxis|RRN000000123|20260429181523|20260429181524
REC|20260429|TXN000124|UPI|PAY|15000.38|SUCCESS|UBIN0003344|SBIN0007890|9766939711@okaxis|9964788315@paytm|RRN000000124|20260429141617|20260429141619
REC|20260429|TXN000125|UPI|PAY|7500.57|SUCCESS|UBIN0003344|AXIS0002345|9415959348@upi|9811203456@okaxis|RRN000000125|20260429060530|20260429060534
REC|20260429|TXN000126|UPI|PAY|1500.76|SUCCESS|IOBA0009900|UBIN0003344|9558055336@paytm|9265183562@okhdfcbank|RRN000000126|20260429002145|20260429002149
REC|20260429|TXN000127|UPI|REFUND|10000.47|SUCCESS|PUNB0001122|KOTAK0003456|9938053165@okaxis|9303624136@upi|RRN000000127|20260429111024|20260429111025
REC|20260429|TXN000128|UPI|PAY|75000.26|FAILED|UBIN0003344|HDFC0001234|9217215940@okhdfcbank|9950289427@paytm|RRN000000128|20260429160242|20260429160243
REC|20260429|TXN000129|UPI|PAY|1500.39|SUCCESS|UBIN0003344|CNRB0007788|9705852718@icici|9482717895@icici|RRN000000129|20260429083006|20260429083010
REC|20260429|TXN000130|UPI|PAY|1500.06|FAILED|CNRB0007788|UBIN0003344|9503583082@paytm|9572980751@ybl|RRN000000130|20260429134111|20260429134112
REC|20260429|TXN000131|UPI|REFUND|5000.21|FAILED|KOTAK0003456|IOBA0009900|9168926328@okaxis|9119745389@oksbi|RRN000000131|20260429063004|20260429063006
REC|20260429|TXN000132|UPI|PAY|500.59|SUCCESS|HDFC0001234|PUNB0001122|9147617375@okaxis|9244306091@okhdfcbank|RRN000000132|20260429154848|20260429154852
REC|20260429|TXN000133|UPI|PAY|1000.45|FAILED|HDFC0001234|BARB0005566|9229229947@oksbi|9219594403@upi|RRN000000133|20260429181929|20260429181933
REC|20260429|TXN000134|UPI|REFUND|250.01|FAILED|PUNB0001122|HDFC0001234|9142397138@paytm|9920550928@okhdfcbank|RRN000000134|20260429074346|20260429074350
REC|20260429|TXN000135|UPI|PAY|2500.08|SUCCESS|AXIS0002345|SBIN0007890|9783246063@paytm|9230430846@upi|RRN000000135|20260429184058|20260429184061
REC|20260429|TXN000136|UPI|REFUND|2000.66|SUCCESS|ICIC0005678|CNRB0007788|9317733155@icici|9548539943@okhdfcbank|RRN000000136|20260429173750|20260429173753
REC|20260429|TXN000137|UPI|REFUND|50000.91|FAILED|ICIC0005678|AXIS0002345|9854718574@icici|9729533225@paytm|RRN000000137|20260429201023|20260429201027
REC|20260429|TXN000138|UPI|PAY|250.06|SUCCESS|AXIS0002345|CNRB0007788|9769473291@ybl|9831321271@okaxis|RRN000000138|20260429160317|20260429160318
REC|20260429|TXN000139|UPI|PAY|25000.90|FAILED|CNRB0007788|KOTAK0003456|9181936034@ybl|9234552175@ybl|RRN000000139|20260429032517|20260429032521
REC|20260429|TXN000140|UPI|PAY|5000.05|SUCCESS|PUNB0001122|ICIC0005678|9776415856@paytm|9958397023@oksbi|RRN000000140|20260429214844|20260429214846
REC|20260429|TXN000141|UPI|REFUND|2500.31|SUCCESS|UBIN0003344|PUNB0001122|9157847244@ybl|9802763592@okaxis|RRN000000141|20260429233440|20260429233442
REC|20260429|TXN000142|UPI|PAY|100000.74|SUCCESS|PUNB0001122|ICIC0005678|9178650704@ybl|9562714325@oksbi|RRN000000142|20260429184542|20260429184545
REC|20260429|TXN000143|UPI|PAY|750.42|SUCCESS|PUNB0001122|IOBA0009900|9525272435@paytm|9347669837@ybl|RRN000000143|20260429020237|20260429020240
REC|20260429|TXN000144|UPI|PAY|10000.47|SUCCESS|BARB0005566|ICIC0005678|9360112058@upi|9624104712@okaxis|RRN000000144|20260429133914|20260429133917
REC|20260429|TXN000145|UPI|PAY|75000.86|FAILED|CNRB0007788|ICIC0005678|9360716923@ybl|9179653681@oksbi|RRN000000145|20260429030805|20260429030806
REC|20260429|TXN000146|UPI|PAY|1500.34|SUCCESS|AXIS0002345|BARB0005566|9282470097@ybl|9170879319@upi|RRN000000146|20260429211808|20260429211809
REC|20260429|TXN000147|UPI|PAY|500.39|SUCCESS|ICIC0005678|UBIN0003344|9593373780@ybl|9776722118@icici|RRN000000147|20260429094404|20260429094408
REC|20260429|TXN000148|UPI|PAY|1500.46|SUCCESS|PUNB0001122|KOTAK0003456|9591241574@icici|9534555595@okhdfcbank|RRN000000148|20260429203726|20260429203727
REC|20260429|TXN000149|UPI|REFUND|15000.47|FAILED|PUNB0001122|SBIN0007890|9117249375@okaxis|9432861951@oksbi|RRN000000149|20260429153643|20260429153645
REC|20260429|TXN000150|UPI|PAY|500.84|SUCCESS|KOTAK0003456|BARB0005566|9940775771@upi|9803170865@ybl|RRN000000150|20260429134358|20260429134359
REC|20260429|TXN000151|UPI|PAY|1500.65|SUCCESS|IOBA0009900|SBIN0007890|9918699486@oksbi|9715160769@oksbi|RRN000000151|20260429044733|20260429044735
REC|20260429|TXN000152|UPI|PAY|50000.24|SUCCESS|UBIN0003344|KOTAK0003456|9578637362@oksbi|9583163008@icici|RRN000000152|20260429183154|20260429183156
REC|20260429|TXN000153|UPI|PAY|50000.83|SUCCESS|KOTAK0003456|BARB0005566|9140168615@okaxis|9903147181@okaxis|RRN000000153|20260429140217|20260429140220
REC|20260429|TXN000154|UPI|PAY|5000.84|SUCCESS|AXIS0002345|HDFC0001234|9318976661@okhdfcbank|9406910725@icici|RRN000000154|20260429215645|20260429215649
REC|20260429|TXN000155|UPI|PAY|100000.58|SUCCESS|HDFC0001234|SBIN0007890|9724324166@okaxis|9450425804@oksbi|RRN000000155|20260429005536|20260429005540
REC|20260429|TXN000156|UPI|REFUND|1000.04|SUCCESS|ICIC0005678|UBIN0003344|9419893176@ybl|9866366797@ybl|RRN000000156|20260429025838|20260429025840
REC|20260429|TXN000157|UPI|PAY|25000.44|SUCCESS|KOTAK0003456|SBIN0007890|9928550721@oksbi|9530845224@okaxis|RRN000000157|20260429065755|20260429065757
REC|20260429|TXN000158|UPI|REFUND|2500.42|SUCCESS|HDFC0001234|CNRB0007788|9320605461@ybl|9484251664@upi|RRN000000158|20260429055535|20260429055536
REC|20260429|TXN000159|UPI|PAY|15000.59|SUCCESS|ICIC0005678|IOBA0009900|9975268367@okaxis|9582989599@ybl|RRN000000159|20260429102226|20260429102230
REC|20260429|TXN000160|UPI|PAY|7500.09|SUCCESS|ICIC0005678|CNRB0007788|9602145738@oksbi|9812922795@okaxis|RRN000000160|20260429193837|20260429193838
